yr	type	reportingCountry	partnerCountry	commodity	TradeValue
2013	Import	Viet Nam	CAN	Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery	72637
2013	Export	Viet Nam	CAN	Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery	124709
2014	Import	Viet Nam	CAN	Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery	49211
2014	Export	Viet Nam	CAN	Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery	165163
2012	Import	Viet Nam	CAN	"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use"	504198
2012	Export	Viet Nam	CAN	"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use"	1199873
2013	Import	Viet Nam	CAN	"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use"	208995
2013	Export	Viet Nam	CAN	"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use"	12673729
2014	Import	Viet Nam	CAN	"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use"	372487
2014	Export	Viet Nam	CAN	"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use"	21184833
2012	Import	Viet Nam	CAN	Knitted or crocheted fabrics	284881
2012	Export	Viet Nam	CAN	Knitted or crocheted fabrics	1590361
2013	Import	Viet Nam	CAN	Knitted or crocheted fabrics	78718
2013	Export	Viet Nam	CAN	Knitted or crocheted fabrics	1698861
2014	Import	Viet Nam	CAN	Knitted or crocheted fabrics	359428
2014	Export	Viet Nam	CAN	Knitted or crocheted fabrics	2681526
2012	Import	Viet Nam	CAN	"Articles of apparel and clothing accessories, knitted or crocheted"	33392
2012	Export	Viet Nam	CAN	"Articles of apparel and clothing accessories, knitted or crocheted"	156143056
2013	Import	Viet Nam	CAN	"Articles of apparel and clothing accessories, knitted or crocheted"	20039
2013	Export	Viet Nam	CAN	"Articles of apparel and clothing accessories, knitted or crocheted"	209543376
2014	Import	Viet Nam	CAN	"Articles of apparel and clothing accessories, knitted or crocheted"	1222
2014	Export	Viet Nam	CAN	"Articles of apparel and clothing accessories, knitted or crocheted"	254800613
2012	Import	Viet Nam	CAN	"Articles of apparel and clothing accessories,not knitted or crocheted"	16762
2012	Export	Viet Nam	CAN	"Articles of apparel and clothing accessories,not knitted or crocheted"	154228031
2013	Import	Viet Nam	CAN	"Articles of apparel and clothing accessories,not knitted or crocheted"	66693
2013	Export	Viet Nam	CAN	"Articles of apparel and clothing accessories,not knitted or crocheted"	175228459
2014	Import	Viet Nam	CAN	"Articles of apparel and clothing accessories,not knitted or crocheted"	13018
2014	Export	Viet Nam	CAN	"Articles of apparel and clothing accessories,not knitted or crocheted"	230118819
2012	Export	Viet Nam	CAN	Other made up textile articles; sets; worn clothing and worn textile articles; rags	11375015
2013	Import	Viet Nam	CAN	Other made up textile articles; sets; worn clothing and worn textile articles; rags	764
2013	Export	Viet Nam	CAN	Other made up textile articles; sets; worn clothing and worn textile articles; rags	15199055
2014	Import	Viet Nam	CAN	Other made up textile articles; sets; worn clothing and worn textile articles; rags	84566
2014	Export	Viet Nam	CAN	Other made up textile articles; sets; worn clothing and worn textile articles; rags	15425394
2012	Import	Viet Nam	CAN	"Footwear, gaiters and the like; parts of such articles"	2625
2012	Export	Viet Nam	CAN	"Footwear, gaiters and the like; parts of such articles"	134265062
2013	Import	Viet Nam	CAN	"Footwear, gaiters and the like; parts of such articles"	1045
2013	Export	Viet Nam	CAN	"Footwear, gaiters and the like; parts of such articles"	161117218
2014	Import	Viet Nam	CAN	"Footwear, gaiters and the like; parts of such articles"	19201
2014	Export	Viet Nam	CAN	"Footwear, gaiters and the like; parts of such articles"	188866832
2012	Import	Viet Nam	CAN	Headgear and parts thereof	402
2012	Export	Viet Nam	CAN	Headgear and parts thereof	6852462
2013	Export	Viet Nam	CAN	Headgear and parts thereof	7852959
2014	Export	Viet Nam	CAN	Headgear and parts thereof	10162134
2012	Export	Viet Nam	CAN	"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof"	47747
2014	Export	Viet Nam	CAN	"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof"	28438
2013	Export	Viet Nam	CAN	Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair	1560
2014	Export	Viet Nam	CAN	Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair	21171
2012	Import	Viet Nam	CAN	"Articles of stone, plaster, cement, asbestos, mica or similar materials"	527511
2012	Export	Viet Nam	CAN	"Articles of stone, plaster, cement, asbestos, mica or similar materials"	4874747
2013	Import	Viet Nam	CAN	"Articles of stone, plaster, cement, asbestos, mica or similar materials"	989386
2013	Export	Viet Nam	CAN	"Articles of stone, plaster, cement, asbestos, mica or similar materials"	6888408
2014	Import	Viet Nam	CAN	"Articles of stone, plaster, cement, asbestos, mica or similar materials"	931893
2014	Export	Viet Nam	CAN	"Articles of stone, plaster, cement, asbestos, mica or similar materials"	7054231
2012	Export	Viet Nam	CAN	Ceramic products	3835716
2013	Import	Viet Nam	CAN	Ceramic products	9581
2013	Export	Viet Nam	CAN	Ceramic products	3411473
2014	Import	Viet Nam	CAN	Ceramic products	980
2014	Export	Viet Nam	CAN	Ceramic products	2978207
2012	Import	Viet Nam	CAN	Glass and glassware	67908
2012	Export	Viet Nam	CAN	Glass and glassware	3735599
2013	Import	Viet Nam	CAN	Glass and glassware	21798
2013	Export	Viet Nam	CAN	Glass and glassware	4580886
2014	Import	Viet Nam	CAN	Glass and glassware	11182
2014	Export	Viet Nam	CAN	Glass and glassware	5232313
2012	Import	Viet Nam	CAN	"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"	14764616
2012	Export	Viet Nam	CAN	"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"	1367045
2013	Import	Viet Nam	CAN	"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"	37459934
2013	Export	Viet Nam	CAN	"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"	1844471
2014	Import	Viet Nam	CAN	"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"	45988238
2014	Export	Viet Nam	CAN	"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"	1804391
2012	Import	Viet Nam	CAN	Iron and steel	21324781
2012	Export	Viet Nam	CAN	Iron and steel	109438
2013	Import	Viet Nam	CAN	Iron and steel	32656788
2013	Export	Viet Nam	CAN	Iron and steel	91885
2014	Import	Viet Nam	CAN	Iron and steel	10393021
2014	Export	Viet Nam	CAN	Iron and steel	627496
2012	Import	Viet Nam	CAN	Articles of iron or steel	4917770
2012	Export	Viet Nam	CAN	Articles of iron or steel	50056673
2013	Import	Viet Nam	CAN	Articles of iron or steel	2645594
2013	Export	Viet Nam	CAN	Articles of iron or steel	36864875
2014	Import	Viet Nam	CAN	Articles of iron or steel	2803271
2014	Export	Viet Nam	CAN	Articles of iron or steel	48226156
2012	Import	Viet Nam	CAN	Copper and articles thereof	100161
2012	Export	Viet Nam	CAN	Copper and articles thereof	6513437
2013	Import	Viet Nam	CAN	Copper and articles thereof	23327
2013	Export	Viet Nam	CAN	Copper and articles thereof	16200962
2014	Import	Viet Nam	CAN	Copper and articles thereof	121891
2014	Export	Viet Nam	CAN	Copper and articles thereof	37517354
2012	Import	Viet Nam	CAN	Nickel and articles thereof	8679090
2013	Import	Viet Nam	CAN	Nickel and articles thereof	7031071
2014	Import	Viet Nam	CAN	Nickel and articles thereof	6917440
2012	Import	Viet Nam	CAN	Aluminium and articles thereof	196680
2012	Export	Viet Nam	CAN	Aluminium and articles thereof	8036944
2013	Import	Viet Nam	CAN	Aluminium and articles thereof	23513
2013	Export	Viet Nam	CAN	Aluminium and articles thereof	8025632
2014	Import	Viet Nam	CAN	Aluminium and articles thereof	198907
2014	Export	Viet Nam	CAN	Aluminium and articles thereof	14710627
2012	Import	Viet Nam	CAN	Lead and articles thereof	292925
2013	Import	Viet Nam	CAN	Lead and articles thereof	627876
2013	Export	Viet Nam	CAN	Lead and articles thereof	4451
2014	Import	Viet Nam	CAN	Lead and articles thereof	282983
2014	Export	Viet Nam	CAN	Lead and articles thereof	6902
2012	Import	Viet Nam	CAN	Zinc and articles thereof	2663860
2012	Export	Viet Nam	CAN	Zinc and articles thereof	19743
2013	Import	Viet Nam	CAN	Zinc and articles thereof	4006473
2013	Export	Viet Nam	CAN	Zinc and articles thereof	106066
2014	Import	Viet Nam	CAN	Zinc and articles thereof	3400360
2014	Export	Viet Nam	CAN	Zinc and articles thereof	235282
2012	Import	Viet Nam	CAN	Tin and articles thereof	3367
2013	Import	Viet Nam	CAN	Tin and articles thereof	7172
2014	Import	Viet Nam	CAN	Other base metals; cermets; articles thereof	8768
2012	Import	Viet Nam	CAN	"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal"	2320229
2012	Export	Viet Nam	CAN	"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal"	2908578
2013	Import	Viet Nam	CAN	"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal"	435774
2013	Export	Viet Nam	CAN	"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal"	4863957
2014	Import	Viet Nam	CAN	"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal"	600506
2014	Export	Viet Nam	CAN	"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal"	3047662
2012	Import	Viet Nam	CAN	Miscellaneous articles of base metal	2280311
2012	Export	Viet Nam	CAN	Miscellaneous articles of base metal	947528
2013	Import	Viet Nam	CAN	Miscellaneous articles of base metal	2355177
2013	Export	Viet Nam	CAN	Miscellaneous articles of base metal	1302409
2014	Import	Viet Nam	CAN	Miscellaneous articles of base metal	757726
2014	Export	Viet Nam	CAN	Miscellaneous articles of base metal	1780695
2012	Import	Viet Nam	CAN	"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof"	42752968
2012	Export	Viet Nam	CAN	"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof"	65431696
2013	Import	Viet Nam	CAN	"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof"	18713919
2013	Export	Viet Nam	CAN	"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof"	162040794
2014	Import	Viet Nam	CAN	"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof"	26719536
2014	Export	Viet Nam	CAN	"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof"	209118964
2012	Import	Viet Nam	CAN	"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles"	9772188
2012	Export	Viet Nam	CAN	"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles"	70489447
2013	Import	Viet Nam	CAN	"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles"	16274276
2013	Export	Viet Nam	CAN	"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles"	153047082
2014	Import	Viet Nam	CAN	"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles"	29297391
2014	Export	Viet Nam	CAN	"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles"	289005792
2012	Export	Viet Nam	CAN	"Railway or tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"	185585
2013	Import	Viet Nam	CAN	"Railway or tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"	277649
2013	Export	Viet Nam	CAN	"Railway or tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"	97200
2012	Import	Viet Nam	CAN	"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof"	3788135
2012	Export	Viet Nam	CAN	"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof"	23197858
2013	Import	Viet Nam	CAN	"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof"	2078391
2013	Export	Viet Nam	CAN	"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof"	26653313
2014	Import	Viet Nam	CAN	"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof"	6066547
2014	Export	Viet Nam	CAN	"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof"	27278305
2012	Import	Viet Nam	CAN	"Aircraft, spacecraft, and parts thereof"	10676343
2012	Export	Viet Nam	CAN	"Aircraft, spacecraft, and parts thereof"	342326
2013	Import	Viet Nam	CAN	"Aircraft, spacecraft, and parts thereof"	82862
2013	Export	Viet Nam	CAN	"Aircraft, spacecraft, and parts thereof"	287706
2014	Import	Viet Nam	CAN	"Aircraft, spacecraft, and parts thereof"	88304
2014	Export	Viet Nam	CAN	"Aircraft, spacecraft, and parts thereof"	607025
2012	Import	Viet Nam	CAN	"Ships, boats and floating structures"	66237
2013	Import	Viet Nam	CAN	"Ships, boats and floating structures"	432346
2013	Export	Viet Nam	CAN	"Ships, boats and floating structures"	6885
2014	Import	Viet Nam	CAN	"Ships, boats and floating structures"	1477327
2012	Import	Viet Nam	CAN	"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof"	14213027
2012	Export	Viet Nam	CAN	"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof"	11112419
2013	Import	Viet Nam	CAN	"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof"	14649890
2013	Export	Viet Nam	CAN	"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof"	14193596
2014	Import	Viet Nam	CAN	"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof"	12243789
2014	Export	Viet Nam	CAN	"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof"	18882951
2012	Import	Viet Nam	CAN	Clocks and watches and parts thereof	1393
2013	Export	Viet Nam	CAN	Clocks and watches and parts thereof	256607
2014	Import	Viet Nam	CAN	Clocks and watches and parts thereof	4606
2014	Export	Viet Nam	CAN	Clocks and watches and parts thereof	1214
2012	Import	Viet Nam	CAN	Musical instruments; parts and accessories of such articles	65190
2012	Export	Viet Nam	CAN	Musical instruments; parts and accessories of such articles	60238
2013	Import	Viet Nam	CAN	Musical instruments; parts and accessories of such articles	25682
2013	Export	Viet Nam	CAN	Musical instruments; parts and accessories of such articles	118744
2014	Import	Viet Nam	CAN	Musical instruments; parts and accessories of such articles	69790
2014	Export	Viet Nam	CAN	Musical instruments; parts and accessories of such articles	429073
2012	Import	Viet Nam	CAN	"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings"	139741
2012	Export	Viet Nam	CAN	"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings"	112811426
2013	Import	Viet Nam	CAN	"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings"	523922
2013	Export	Viet Nam	CAN	"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings"	117922125
2014	Import	Viet Nam	CAN	"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings"	207040
2014	Export	Viet Nam	CAN	"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings"	155964511
2012	Import	Viet Nam	CAN	"Toys, games and sports requisites; parts and accessories thereof"	5375
2012	Export	Viet Nam	CAN	"Toys, games and sports requisites; parts and accessories thereof"	11934163
2013	Import	Viet Nam	CAN	"Toys, games and sports requisites; parts and accessories thereof"	3276396
2013	Export	Viet Nam	CAN	"Toys, games and sports requisites; parts and accessories thereof"	12291493
2014	Import	Viet Nam	CAN	"Toys, games and sports requisites; parts and accessories thereof"	188714
2014	Export	Viet Nam	CAN	"Toys, games and sports requisites; parts and accessories thereof"	15927620
2012	Import	Viet Nam	CAN	Miscellaneous manufactured articles	49819
2012	Export	Viet Nam	CAN	Miscellaneous manufactured articles	3803455
2013	Import	Viet Nam	CAN	Miscellaneous manufactured articles	56767
2013	Export	Viet Nam	CAN	Miscellaneous manufactured articles	3898859
2014	Import	Viet Nam	CAN	Miscellaneous manufactured articles	125319
2014	Export	Viet Nam	CAN	Miscellaneous manufactured articles	3781566
2012	Export	Viet Nam	CAN	"Works of art, collectors' pieces and antiques"	3356
2013	Export	Viet Nam	CAN	"Works of art, collectors' pieces and antiques"	73285
2014	Export	Viet Nam	CAN	"Works of art, collectors' pieces and antiques"	81821
2012	Import	Viet Nam	CAN	Commodities not specified according to kind	11077
2012	Export	Viet Nam	CAN	Commodities not specified according to kind	5158
2013	Import	Viet Nam	CAN	Commodities not specified according to kind	752
2013	Export	Viet Nam	CAN	Commodities not specified according to kind	617
2014	Import	Viet Nam	CAN	Commodities not specified according to kind	488628
2014	Export	Viet Nam	CAN	Commodities not specified according to kind	256
2011	Import	Viet Nam	CAN	Live animals; animal products	1167873
2011	Import	Viet Nam	CAN	Meat and edible meat offal	7522350
2011	Export	Viet Nam	CAN	Meat and edible meat offal	1214739
2011	Import	Viet Nam	CAN	"Fish and crustaceans, molluscs and other acquatic invertebrates"	13139360
2011	Export	Viet Nam	CAN	"Fish and crustaceans, molluscs and other acquatic invertebrates"	115186309
2011	Import	Viet Nam	CAN	"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"	4184106
2011	Export	Viet Nam	CAN	"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"	133450
2011	Import	Viet Nam	CAN	"Products of animal origin, not elsewhere specified or included"	776281
2011	Export	Viet Nam	CAN	"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage"	312645
2011	Import	Viet Nam	CAN	Edible vegetables and certain roots and tubers	550340
2011	Export	Viet Nam	CAN	Edible vegetables and certain roots and tubers	1827227
2011	Import	Viet Nam	CAN	Edible fruit and nuts; peel of citrus fruit or melons	586446
2011	Export	Viet Nam	CAN	Edible fruit and nuts; peel of citrus fruit or melons	41964180
2011	Export	Viet Nam	CAN	"Coffee, tea, maté and spices"	13465798
2011	Import	Viet Nam	CAN	Cereals	7800559
2011	Export	Viet Nam	CAN	Cereals	1038322
2011	Export	Viet Nam	CAN	Products of the milling industry; malt; starches; inulin; wheat gluten	90197
2011	Import	Viet Nam	CAN	"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder"	19130567
2011	Export	Viet Nam	CAN	"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder"	185591
2011	Import	Viet Nam	CAN	"Lac; gums, resins and other vegetable saps and extracts"	543282
2011	Export	Viet Nam	CAN	Vegetable plaiting materials; vegetable products not elsewhere specified or included	151483
2011	Import	Viet Nam	CAN	Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes	562835
2011	Export	Viet Nam	CAN	Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes	16354
2011	Import	Viet Nam	CAN	"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates"	32903
2011	Export	Viet Nam	CAN	"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates"	29147175
2011	Import	Viet Nam	CAN	Sugars and sugar confectionery	33153
2011	Export	Viet Nam	CAN	Sugars and sugar confectionery	1091962
2011	Import	Viet Nam	CAN	Cocoa and cocoa preparations	1500
2011	Import	Viet Nam	CAN	"Preparations of cereals, flour, starch or milk; pastrycooks' products"	437215
2011	Export	Viet Nam	CAN	"Preparations of cereals, flour, starch or milk; pastrycooks' products"	4150691
2011	Import	Viet Nam	CAN	"Preparations of vegetables, fruit, nuts or other parts of plants"	48421
2011	Export	Viet Nam	CAN	"Preparations of vegetables, fruit, nuts or other parts of plants"	12958325
2011	Import	Viet Nam	CAN	Miscellaneous edible preparations	1189860
2011	Export	Viet Nam	CAN	Miscellaneous edible preparations	1694544
2011	Import	Viet Nam	CAN	"Beverages, spirits and vinegar"	278384
2011	Export	Viet Nam	CAN	"Beverages, spirits and vinegar"	102103
2011	Import	Viet Nam	CAN	Residues and waste from the food industries; prepared animal fodder	16059975
2011	Import	Viet Nam	CAN	"Salt; sulphur; earths and stone; plastering materials, lime and cement"	186109
2011	Export	Viet Nam	CAN	"Salt; sulphur; earths and stone; plastering materials, lime and cement"	2702
2011	Import	Viet Nam	CAN	"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"	1594235
2011	Import	Viet Nam	CAN	"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes"	1875868
2011	Export	Viet Nam	CAN	"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes"	6145420
2011	Import	Viet Nam	CAN	Organic chemicals	647099
2011	Export	Viet Nam	CAN	Organic chemicals	23526
2011	Import	Viet Nam	CAN	Pharmaceutical products	6459375
2011	Export	Viet Nam	CAN	Pharmaceutical products	18700
2011	Import	Viet Nam	CAN	Fertilisers	92855488
2011	Import	Viet Nam	CAN	"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks"	683376
2011	Export	Viet Nam	CAN	"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks"	1680
2011	Import	Viet Nam	CAN	"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"	1518031
2011	Export	Viet Nam	CAN	"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"	25646
2011	Import	Viet Nam	CAN	"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificialwaxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, \dental waxes\"" and dental preparations with a basis o"""	147224
2011	Export	Viet Nam	CAN	"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificialwaxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, \dental waxes\"" and dental preparations with a basis o"""	1455105
2011	Import	Viet Nam	CAN	Albuminoidal substances; modified starches; glues; enzymes	772926
2011	Export	Viet Nam	CAN	Albuminoidal substances; modified starches; glues; enzymes	18721
2011	Import	Viet Nam	CAN	Photographic or cinematographic goods	25520
2011	Export	Viet Nam	CAN	Photographic or cinematographic goods	105320
2011	Import	Viet Nam	CAN	Miscellaneous chemical products	1546269
2011	Export	Viet Nam	CAN	Miscellaneous chemical products	695398
2011	Import	Viet Nam	CAN	Plastics and articles thereof	10209385
2011	Export	Viet Nam	CAN	Plastics and articles thereof	20659156
2011	Import	Viet Nam	CAN	Rubber and articles thereof	7545058
2011	Export	Viet Nam	CAN	Rubber and articles thereof	8314247
2011	Import	Viet Nam	CAN	Raw hides and skins(other than furskins) and leather	7624765
2011	Export	Viet Nam	CAN	Raw hides and skins(other than furskins) and leather	75532
2011	Import	Viet Nam	CAN	"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"	1827
2011	Export	Viet Nam	CAN	"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"	27070860
2011	Import	Viet Nam	CAN	Furskins and artificial fur; manufactures thereof	43000
2011	Export	Viet Nam	CAN	Furskins and artificial fur; manufactures thereof	9421
2011	Import	Viet Nam	CAN	Wood and articles of wood; wood charcoal	5603697
2011	Export	Viet Nam	CAN	Wood and articles of wood; wood charcoal	2557797
2011	Export	Viet Nam	CAN	"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork"	3125051
2011	Import	Viet Nam	CAN	Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) of paper or paperboard	3725128
2011	Import	Viet Nam	CAN	"Paper and paperboard; articles of paper pulp, of paper or of paperboard"	579015
2011	Export	Viet Nam	CAN	"Paper and paperboard; articles of paper pulp, of paper or of paperboard"	663770
2011	Import	Viet Nam	CAN	"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"	166922
2011	Export	Viet Nam	CAN	"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"	11872
2011	Export	Viet Nam	CAN	Silk	6676
2011	Import	Viet Nam	CAN	"Wool, fine or coarse animal hair; horsehair yarn and woven fabric"	113495
2011	Import	Viet Nam	CAN	Cotton	1212078
2011	Export	Viet Nam	CAN	Cotton	4960
2011	Export	Viet Nam	CAN	Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn	430835
2011	Import	Viet Nam	CAN	Man-made filaments; strip and the like of man-made textile materials	22446
2011	Export	Viet Nam	CAN	Man-made filaments; strip and the like of man-made textile materials	811072
2011	Import	Viet Nam	CAN	Man-made staple fibres	132862
2011	Export	Viet Nam	CAN	Man-made staple fibres	211581
2011	Import	Viet Nam	CAN	"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof"	852716
2011	Export	Viet Nam	CAN	"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof"	1322786
2011	Import	Viet Nam	CAN	Carpets and other textile floor coverings	8011
2011	Export	Viet Nam	CAN	Carpets and other textile floor coverings	3250
2011	Import	Viet Nam	CAN	Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery	45423
2011	Export	Viet Nam	CAN	Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery	100309
2011	Import	Viet Nam	CAN	"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use"	380893
2011	Export	Viet Nam	CAN	"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use"	881935
2011	Import	Viet Nam	CAN	Knitted or crocheted fabrics	222126
2011	Export	Viet Nam	CAN	Knitted or crocheted fabrics	263084
2011	Export	Viet Nam	CAN	"Articles of apparel and clothing accessories, knitted or crocheted"	129543881
2011	Export	Viet Nam	CAN	"Articles of apparel and clothing accessories, not knitted or crocheted"	138740641
2011	Import	Viet Nam	CAN	Other made up textile articles; sets; worn clothing and worn textile articles; rags	2063
2011	Export	Viet Nam	CAN	Other made up textile articles; sets; worn clothing and worn textile articles; rags	10813282
2011	Export	Viet Nam	CAN	"Footwear, gaiters and the like; parts of such articles"	114037934
2011	Export	Viet Nam	CAN	Headgear and parts thereof	6596684
2011	Import	Viet Nam	CAN	"Articles of stone, plaster, cement, asbestos, mica or similar materials"	445674
2011	Export	Viet Nam	CAN	"Articles of stone, plaster, cement, asbestos, mica or similar materials"	3126834
